"filename", "language", "Python", "YAML", "Markdown", "Ini", "pip requirements", "JSON", "Shell Script", "comment", "blank", "total"
"/home/jon/repos/charlie-reporting/services/database-service/src/interfaces/cli/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/database-service/src/interfaces/rest/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/database-service/src/interfaces/rest/main.py", "Python", 116, 0, 0, 0, 0, 0, 0, 10, 24, 150
"/home/jon/repos/charlie-reporting/services/database-service/src/interfaces/rest/routers/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/home/jon/repos/charlie-reporting/services/database-service/src/interfaces/rest/routers/emails.py", "Python", 66, 0, 0, 0, 0, 0, 0, 6, 19, 91
"/home/jon/repos/charlie-reporting/services/database-service/src/interfaces/rest/routers/health.py", "Python", 13, 0, 0, 0, 0, 0, 0, 1, 7, 21
"/home/jon/repos/charlie-reporting/services/database-service/src/interfaces/rest/routers/reports.py", "Python", 41, 0, 0, 0, 0, 0, 0, 20, 24, 85
"/home/jon/repos/charlie-reporting/services/database-service/src/interfaces/rest/routers/users.py", "Python", 45, 0, 0, 0, 0, 0, 0, 9, 21, 75
"/home/jon/repos/charlie-reporting/services/database-service/src/main.py", "Python", -52, 0, 0, 0, 0, 0, 0, -11, -19, -82
"/home/jon/repos/charlie-reporting/services/database-service/start_api.py", "Python", 34, 0, 0, 0, 0, 0, 0, 8, 13, 55
"/home/jon/repos/charlie-reporting/services/database-service/tests/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/database-service/tests/api/test_emails_endpoint.py", "Python", 97, 0, 0, 0, 0, 0, 0, 2, 13, 112
"/home/jon/repos/charlie-reporting/services/database-service/tests/api/test_health_endpoint.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/home/jon/repos/charlie-reporting/services/database-service/tests/conftest.py", "Python", 8, 0, 0, 0, 0, 0, 0, 6, 3, 17
"/home/jon/repos/charlie-reporting/services/database-service/tests/integration/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/database-service/tests/test_database.py", "Python", -1, 0, 0, 0, 0, 0, 0, -1, 1, -1
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/business/test_email_service.py", "Python", 171, 0, 0, 0, 0, 0, 0, 26, 25, 222
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/config/test_database_config.py", "Python", 147, 0, 0, 0, 0, 0, 0, 25, 45, 217
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/domain/test_attachment.py", "Python", 143, 0, 0, 0, 0, 0, 0, 25, 32, 200
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/domain/test_base_repository.py", "Python", 127, 0, 0, 0, 0, 0, 0, 31, 52, 210
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/domain/test_email_record.py", "Python", 177, 0, 0, 0, 0, 0, 0, 38, 56, 271
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/domain/test_email_repository.py", "Python", 231, 0, 0, 0, 0, 0, 0, 28, 81, 340
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/domain/test_report.py", "Python", 178, 0, 0, 0, 0, 0, 0, 43, 62, 283
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/domain/test_user.py", "Python", 162, 0, 0, 0, 0, 0, 0, 40, 59, 261
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/infrastructure/test_database_connection.py", "Python", 127, 0, 0, 0, 0, 0, 0, 29, 52, 208
"/home/jon/repos/charlie-reporting/services/database-service/tests/unit/infrastructure/test_migrations.py", "Python", 362, 0, 0, 0, 0, 0, 0, 74, 60, 496
"/home/jon/repos/charlie-reporting/services/email-service/email_processor.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 7, 59
"/home/jon/repos/charlie-reporting/services/email-service/scripts/run-dev.py", "Python", 2, 0, 0, 0, 0, 0, 0, -1, 2, 3
"/home/jon/repos/charlie-reporting/services/email-service/src/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/business/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/business/models/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/business/models/delivery.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 2, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/business/models/email_template.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 2, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/business/models/recipient.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 2, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/business/services/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/business/services/delivery_tracker.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 0, -3
"/home/jon/repos/charlie-reporting/services/email-service/src/business/services/email_sender.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 0, -3
"/home/jon/repos/charlie-reporting/services/email-service/src/business/services/template_processor.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 0, -3
"/home/jon/repos/charlie-reporting/services/email-service/src/config/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/config/settings.py", "Python", -1, 0, 0, 0, 0, 0, 0, -1, 2, 0
"/home/jon/repos/charlie-reporting/services/email-service/src/infrastructure/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/interfaces/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/interfaces/cli/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/interfaces/rest/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/main.py", "Python", 2, 0, 0, 0, 0, 0, 0, -1, 0, 1
"/home/jon/repos/charlie-reporting/services/email-service/src/tests/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/tests/integration/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/email-service/src/tests/test_email_processor.py", "Python", -1, 0, 0, 0, 0, 0, 0, -1, 5, 3
"/home/jon/repos/charlie-reporting/services/email-service/src/tests/test_legacy_email_fetcher.py", "Python", 0, 0, 0, 0, 0, 0, 0, -1, 13, 12
"/home/jon/repos/charlie-reporting/services/email-service/src/tests/unit/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/config/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/config/settings.py", "Python", -1, 0, 0, 0, 0, 0, 0, -1, 3, 1
"/home/jon/repos/charlie-reporting/services/outlook-relay/scripts/run-dev.py", "Python", -15, 0, 0, 0, 0, 0, 0, 0, -2, -17
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/models/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/models/attachment.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 2, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/models/email.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 2, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/models/outlook.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 1, -2
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/services/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/services/attachment_processor.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 0, -3
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/services/email_fetcher.py", "Python", -1, 0, 0, 0, 0, 0, 0, -9, 0, -10
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/business/services/outlook_connector.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 0, -3
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/infrastructure/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/interfaces/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/interfaces/cli/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/interfaces/rest/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/main.py", "Python", -50, 0, 0, 0, 0, 0, 0, -11, -18, -79
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/outlook_relay/__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/jon/repos/charlie-reporting/services/outlook-relay/src/outlook_relay/main.py", "Python", 47, 0, 0, 0, 0, 0, 0, 3, 16, 66
"/home/jon/repos/charlie-reporting/services/outlook-relay/tests/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/tests/integration/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/outlook-relay/tests/test_legacy_email_accounts.py", "Python", -3, 0, 0, 0, 0, 0, 0, -1, 10, 6
"/home/jon/repos/charlie-reporting/services/report-generator/README_ENTRYPOINT.md", "Markdown", 0, 0, 21, 0, 0, 0, 0, 0, 13, 34
"/home/jon/repos/charlie-reporting/services/report-generator/business/models/__init__.py", "Python", 6, 0, 0, 0, 0, 0, 0, 2, 3, 11
"/home/jon/repos/charlie-reporting/services/report-generator/business/models/processing_result.py", "Python", 56, 0, 0, 0, 0, 0, 0, 10, 14, 80
"/home/jon/repos/charlie-reporting/services/report-generator/docs/CLEANUP_PLAN.md", "Markdown", 0, 0, 60, 0, 0, 0, 0, 0, 17, 77
"/home/jon/repos/charlie-reporting/services/report-generator/docs/NAMING_STANDARDS.md", "Markdown", 0, 0, 295, 0, 0, 0, 0, 0, 75, 370
"/home/jon/repos/charlie-reporting/services/report-generator/docs/PROJECT_SUMMARY.md", "Markdown", 0, 0, 205, 0, 0, 0, 0, 0, 90, 295
"/home/jon/repos/charlie-reporting/services/report-generator/docs/SERVICE_INTEGRATION_CHECKLIST.md", "Markdown", 0, 0, 240, 0, 0, 0, 0, 0, 94, 334
"/home/jon/repos/charlie-reporting/services/report-generator/docs/TDD_ARCHITECTURE_GUIDE.md", "Markdown", 0, 0, 275, 0, 0, 0, 0, 0, 109, 384
"/home/jon/repos/charlie-reporting/services/report-generator/docs/TESTING_GUIDE.md", "Markdown", 0, 0, 301, 0, 0, 0, 0, 0, 119, 420
"/home/jon/repos/charlie-reporting/services/report-generator/infrastructure/config/config_manager.py", "Python", -3, 0, 0, 0, 0, 0, 0, -8, 0, -11
"/home/jon/repos/charlie-reporting/services/report-generator/infrastructure/excel/excel_generator.py", "Python", -3, 0, 0, 0, 0, 0, 0, -4, -1, -8
"/home/jon/repos/charlie-reporting/services/report-generator/infrastructure/filesystem/directory_processor.py", "Python", -1, 0, 0, 0, 0, 0, 0, -3, 0, -4
"/home/jon/repos/charlie-reporting/services/report-generator/infrastructure/filesystem/file_manager.py", "Python", -1, 0, 0, 0, 0, 0, 0, -6, 0, -7
"/home/jon/repos/charlie-reporting/services/report-generator/infrastructure/logging/metrics_collector.py", "Python", 0, 0, 0, 0, 0, 0, 0, -7, 0, -7
"/home/jon/repos/charlie-reporting/services/report-generator/infrastructure/logging/structured_logger.py", "Python", 0, 0, 0, 0, 0, 0, 0, -2, 0, -2
"/home/jon/repos/charlie-reporting/services/report-generator/project_summary.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/jon/repos/charlie-reporting/services/report-generator/pytest.ini", "Ini", 0, 0, 0, 12, 0, 0, 0, 0, 2, 14
"/home/jon/repos/charlie-reporting/services/report-generator/scripts/analyze_naming.py", "Python", 185, 0, 0, 0, 0, 0, 0, 24, 43, 252
"/home/jon/repos/charlie-reporting/services/report-generator/scripts/run-dev.py", "Python", -1, 0, 0, 0, 0, 0, 0, -1, 3, 1
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/exceptions.py", "Python", 9, 0, 0, 0, 0, 0, 0, -12, 8, 5
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/interfaces/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, -1, 0, -1
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/models/csv_data.py", "Python", -16, 0, 0, 0, 0, 0, 0, -30, -7, -53
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/models/csv_file.py", "Python", -1, 0, 0, 0, 0, 0, 0, -5, 3, -3
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/models/data_model.py", "Python", -1, 0, 0, 0, 0, 0, 0, -3, 1, -3
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/models/excel_format.py", "Python", -1, 0, 0, 0, 0, 0, 0, -3, 1, -3
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/models/report.py", "Python", 11, 0, 0, 0, 0, 0, 0, -1, 3, 13
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/models/report_template.py", "Python", -1, 0, 0, 0, 0, 0, 0, -3, 1, -3
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/models/transformation_config.py", "Python", 0, 0, 0, 0, 0, 0, 0, -7, 6, -1
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/services/csv_transformer.py", "Python", -29, 0, 0, 0, 0, 0, 0, -11, -4, -44
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/services/data_transformer.py", "Python", -1, 0, 0, 0, 0, 0, 0, -3, 1, -3
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/services/excel_service.py", "Python", -10, 0, 0, 0, 0, 0, 0, -14, 2, -22
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/services/report_builder.py", "Python", -1, 0, 0, 0, 0, 0, 0, -3, 1, -3
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/services/report_processor.py", "Python", -22, 0, 0, 0, 0, 0, 0, -8, 2, -28
"/home/jon/repos/charlie-reporting/services/report-generator/src/business/services/template_engine.py", "Python", -1, 0, 0, 0, 0, 0, 0, -3, 1, -3
"/home/jon/repos/charlie-reporting/services/report-generator/src/config/settings.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 5, 2
"/home/jon/repos/charlie-reporting/services/report-generator/src/infrastructure/config.py", "Python", -12, 0, 0, 0, 0, 0, 0, -4, 2, -14
"/home/jon/repos/charlie-reporting/services/report-generator/src/infrastructure/file_system.py", "Python", 7, 0, 0, 0, 0, 0, 0, -88, -28, -109
"/home/jon/repos/charlie-reporting/services/report-generator/src/infrastructure/logging.py", "Python", 36, 0, 0, 0, 0, 0, 0, 14, 5, 55
"/home/jon/repos/charlie-reporting/services/report-generator/src/infrastructure/metrics.py", "Python", -7, 0, 0, 0, 0, 0, 0, -3, -1, -11
"/home/jon/repos/charlie-reporting/services/report-generator/src/interface/app.py", "Python", 40, 0, 0, 0, 0, 0, 0, -1, 32, 71
"/home/jon/repos/charlie-reporting/services/report-generator/src/interface/dependencies.py", "Python", 0, 0, 0, 0, 0, 0, 0, -2, 6, 4
"/home/jon/repos/charlie-reporting/services/report-generator/src/interface/rest/reports.py", "Python", -305, 0, 0, 0, 0, 0, 0, -42, -61, -408
"/home/jon/repos/charlie-reporting/services/report-generator/src/interface/schemas.py", "Python", 0, 0, 0, 0, 0, 0, 0, -1, 21, 20
"/home/jon/repos/charlie-reporting/services/report-generator/src/main.py", "Python", 1, 0, 0, 0, 0, 0, 0, 4, 1, 6
"/home/jon/repos/charlie-reporting/services/report-generator/src/main_clean.py", "Python", -55, 0, 0, 0, 0, 0, 0, -12, -23, -90
"/home/jon/repos/charlie-reporting/services/report-generator/src/main_phase1.py", "Python", -107, 0, 0, 0, 0, 0, 0, -26, -29, -162
"/home/jon/repos/charlie-reporting/services/report-generator/test_phase_b.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/jon/repos/charlie-reporting/services/report-generator/test_service.py", "Python", -126, 0, 0, 0, 0, 0, 0, -27, -43, -196
"/home/jon/repos/charlie-reporting/services/report-generator/tests/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, -1, -1, -2
"/home/jon/repos/charlie-reporting/services/report-generator/tests/conftest.py", "Python", -1, 0, 0, 0, 0, 0, 0, 7, 14, 20
"/home/jon/repos/charlie-reporting/services/report-generator/tests/fixtures/enhanced_fixtures.py", "Python", 266, 0, 0, 0, 0, 0, 0, 51, 154, 471
"/home/jon/repos/charlie-reporting/services/report-generator/tests/fixtures/mock_services.py", "Python", -1, 0, 0, 0, 0, 0, 0, -1, 0, -2
"/home/jon/repos/charlie-reporting/services/report-generator/tests/fixtures/test_data_factories.py", "Python", 251, 0, 0, 0, 0, 0, 0, 30, 61, 342
"/home/jon/repos/charlie-reporting/services/report-generator/tests/integration/test_comprehensive.py", "Python", 249, 0, 0, 0, 0, 0, 0, 44, 78, 371
"/home/jon/repos/charlie-reporting/services/report-generator/tests/integration/test_infrastructure.py", "Python", 233, 0, 0, 0, 0, 0, 0, 36, 57, 326
"/home/jon/repos/charlie-reporting/services/report-generator/tests/test_api_routes.py", "Python", -3, 0, 0, 0, 0, 0, 0, -1, 2, -2
"/home/jon/repos/charlie-reporting/services/report-generator/tests/test_csv_transformer.py", "Python", 1, 0, 0, 0, 0, 0, 0, -1, 1, 1
"/home/jon/repos/charlie-reporting/services/report-generator/tests/test_excel_service.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/jon/repos/charlie-reporting/services/report-generator/tests/test_phase_c_basic.py", "Python", 87, 0, 0, 0, 0, 0, 0, 28, 36, 151
"/home/jon/repos/charlie-reporting/services/report-generator/tests/test_phase_c_demo.py", "Python", 194, 0, 0, 0, 0, 0, 0, 45, 52, 291
"/home/jon/repos/charlie-reporting/services/report-generator/tests/test_service_basics.py", "Python", -3, 0, 0, 0, 0, 0, 0, -1, 11, 7
"/home/jon/repos/charlie-reporting/services/report-generator/tests/unit/test_report_processor_tdd.py", "Python", -3, 0, 0, 0, 0, 0, 0, -4, 0, -7
"/home/jon/repos/charlie-reporting/services/report-generator/tests/utils/test_utilities.py", "Python", 240, 0, 0, 0, 0, 0, 0, 47, 70, 357
"/home/jon/repos/charlie-reporting/services/report-generator/validate_final.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/jon/repos/charlie-reporting/services/report-generator/validate_phase_b.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/jon/repos/charlie-reporting/services/report-generator/validate_phase_c.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/jon/repos/charlie-reporting/services/report-generator/validate_phase_d.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/jon/repos/charlie-reporting/services/report_generator/csv_processor.py", "Python", -192, 0, 0, 0, 0, 0, 0, -58, -62, -312
"/home/jon/repos/charlie-reporting/services/report_generator/excel_generator.py", "Python", -218, 0, 0, 0, 0, 0, 0, -78, -62, -358
"/home/jon/repos/charlie-reporting/services/report_generator/main.py", "Python", -352, 0, 0, 0, 0, 0, 0, -55, -84, -491
"/home/jon/repos/charlie-reporting/services/report_generator/tests/test_api_endpoints.py", "Python", -203, 0, 0, 0, 0, 0, 0, -46, -64, -313
"/home/jon/repos/charlie-reporting/services/report_generator/tests/unit/test_csv_processor.py", "Python", -260, 0, 0, 0, 0, 0, 0, -68, -77, -405
"/home/jon/repos/charlie-reporting/services/report_generator/tests/unit/test_excel_generator.py", "Python", -322, 0, 0, 0, 0, 0, 0, -69, -88, -479
"/home/jon/repos/charlie-reporting/services/scheduler-service/config/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/config/settings.py", "Python", -1, 0, 0, 0, 0, 0, 0, -1, 3, 1
"/home/jon/repos/charlie-reporting/services/scheduler-service/scripts/run-dev.py", "Python", -1, 0, 0, 0, 0, 0, 0, -1, 2, 0
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/models/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/models/execution.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 2, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/models/job.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 2, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/models/schedule.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 2, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/services/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/services/job_manager.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 0, -3
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/services/orchestrator.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 0, -3
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/business/services/scheduler.py", "Python", -1, 0, 0, 0, 0, 0, 0, -2, 0, -3
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/infrastructure/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/interfaces/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/interfaces/cli/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/interfaces/rest/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/src/main.py", "Python", 18, 0, 0, 0, 0, 0, 0, 3, -6, 15
"/home/jon/repos/charlie-reporting/services/scheduler-service/tests/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/tests/integration/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/services/scheduler-service/tests/unit/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/jon/repos/charlie-reporting/shared/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/jon/repos/charlie-reporting/shared/app_logging.py", "Python", 2, 0, 0, 0, 0, 0, 0, 6, 2, 10
"/home/jon/repos/charlie-reporting/shared/base_service.py", "Python", 0, 0, 0, 0, 0, 0, 0, -4, 2, -2
"/home/jon/repos/charlie-reporting/shared/config.py", "Python", 4, 0, 0, 0, 0, 0, 0, -61, -22, -79
"/home/jon/repos/charlie-reporting/shared/config_manager.py", "Python", 1, 0, 0, 0, 0, 0, 0, -2, 2, 1
"/home/jon/repos/charlie-reporting/shared/discovery.py", "Python", 0, 0, 0, 0, 0, 0, 0, 2, 5, 7
"/home/jon/repos/charlie-reporting/shared/file_archiver.py", "Python", -1, 0, 0, 0, 0, 0, 0, -3, 0, -4
